LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,geometry
65.58773,-159.84715,367.0,0.41,0.45,2025-06-19,2339,N,VIIRS,h,2.0NRT,296.86,12.7,D,POINT (-159.84715 65.58773)
65.59314,-159.83047,340.9,0.41,0.45,2025-06-19,2339,N,VIIRS,n,2.0NRT,295.88,4.32,D,POINT (-159.83047 65.59314)
65.59186,-159.84908,340.82,0.41,0.45,2025-06-19,2339,N,VIIRS,n,2.0NRT,293.63,6.55,D,POINT (-159.84908 65.59186)
65.59054,-159.86815,345.65,0.41,0.45,2025-06-19,2339,N,VIIRS,n,2.0NRT,294.91,11.31,D,POINT (-159.86815 65.59054)
65.5973,-159.83202,338.22,0.41,0.45,2025-06-19,2339,N,VIIRS,n,2.0NRT,295.19,4.32,D,POINT (-159.83202 65.5973)
65.59599,-159.85083,340.2,0.41,0.45,2025-06-19,2339,N,VIIRS,n,2.0NRT,294.81,6.55,D,POINT (-159.85083 65.59599)
65.59467,-159.8699,355.54,0.41,0.45,2025-06-19,2339,N,VIIRS,n,2.0NRT,297.12,11.31,D,POINT (-159.8699 65.59467)
65.60011,-159.85263,367.0,0.41,0.45,2025-06-19,2339,N,VIIRS,h,2.0NRT,296.18,11.05,D,POINT (-159.85263 65.60011)
65.59945,-159.86221,367.0,0.41,0.45,2025-06-19,2339,N,VIIRS,h,2.0NRT,297.32,6.7,D,POINT (-159.86221 65.59945)
65.59879,-159.87158,333.68,0.41,0.45,2025-06-19,2339,N,VIIRS,n,2.0NRT,294.88,6.7,D,POINT (-159.87158 65.59879)
65.99644,-158.0412,330.55,0.46,0.47,2025-06-19,2339,N,VIIRS,n,2.0NRT,295.63,4.49,D,POINT (-158.0412 65.99644)
66.36453,-153.94106,338.65,0.61,0.53,2025-06-19,2339,N,VIIRS,n,2.0NRT,294.0,9.1,D,POINT (-153.94106 66.36453)
66.36418,-153.95392,339.33,0.61,0.53,2025-06-19,2339,N,VIIRS,n,2.0NRT,294.38,9.1,D,POINT (-153.95392 66.36418)
66.53206,-158.05898,367.0,0.47,0.48,2025-06-19,2339,N,VIIRS,h,2.0NRT,299.36,11.75,D,POINT (-158.05898 66.53206)
66.54027,-158.07361,348.79,0.47,0.48,2025-06-19,2339,N,VIIRS,n,2.0NRT,299.04,11.39,D,POINT (-158.07361 66.54027)
66.71141,-153.98654,352.53,0.61,0.53,2025-06-19,2339,N,VIIRS,n,2.0NRT,300.94,206.74,D,POINT (-153.98654 66.71141)
41.63729,-87.13699,334.31,0.52,0.66,2025-06-20,0646,N,VIIRS,n,2.0NRT,289.32,3.05,N,POINT (-87.13699 41.63729)
42.29428,-83.16582,340.92,0.33,0.55,2025-06-20,0646,N,VIIRS,n,2.0NRT,287.3,1.54,N,POINT (-83.16582 42.29428)
41.56813,-84.04715,330.16,0.36,0.57,2025-06-20,0646,N,VIIRS,n,2.0NRT,288.59,3.06,N,POINT (-84.04715 41.56813)
41.46352,-81.67475,339.09,0.54,0.51,2025-06-20,0646,N,VIIRS,n,2.0NRT,287.63,6.9,N,POINT (-81.67475 41.46352)
38.95299,-80.17911,337.46,0.42,0.45,2025-06-20,0648,N,VIIRS,n,2.0NRT,286.79,6.83,N,POINT (-80.17911 38.95299)
38.95236,-80.17802,340.44,0.42,0.45,2025-06-20,0648,N,VIIRS,n,2.0NRT,286.85,5.32,N,POINT (-80.17802 38.95236)
46.51941,-84.37664,330.05,0.57,0.52,2025-06-20,0826,N,VIIRS,n,2.0NRT,282.4,3.7,N,POINT (-84.37664 46.51941)
35.89032,-89.77809,335.22,0.58,0.52,2025-06-20,0828,N,VIIRS,n,2.0NRT,292.8,3.71,N,POINT (-89.77809 35.89032)
42.68505,-111.58992,333.92,0.47,0.64,2025-06-20,0828,N,VIIRS,n,2.0NRT,288.94,9.59,N,POINT (-111.58992 42.68505)
42.68526,-111.59605,367.0,0.47,0.64,2025-06-20,0828,N,VIIRS,h,2.0NRT,293.27,9.59,N,POINT (-111.59605 42.68526)
42.68707,-111.59296,367.0,0.47,0.64,2025-06-20,0828,N,VIIRS,h,2.0NRT,292.58,9.48,N,POINT (-111.59296 42.68707)
41.63832,-87.13603,333.07,0.57,0.52,2025-06-20,0828,N,VIIRS,n,2.0NRT,281.87,3.03,N,POINT (-87.13603 41.63832)
41.12036,-85.35246,331.29,0.36,0.57,2025-06-20,0828,N,VIIRS,n,2.0NRT,281.84,2.67,N,POINT (-85.35246 41.12036)
41.61595,-87.33034,331.0,0.56,0.52,2025-06-20,0828,N,VIIRS,n,2.0NRT,286.31,3.64,N,POINT (-87.33034 41.61595)
42.91787,-110.53292,335.71,0.42,0.61,2025-06-20,0828,N,VIIRS,n,2.0NRT,290.26,2.99,N,POINT (-110.53292 42.91787)
33.42165,-110.86344,343.71,0.36,0.58,2025-06-20,0830,N,VIIRS,n,2.0NRT,296.96,2.87,N,POINT (-110.86344 33.42165)
33.51634,-93.64221,342.44,0.41,0.45,2025-06-20,0830,N,VIIRS,n,2.0NRT,294.17,4.86,N,POINT (-93.64221 33.51634)
32.91834,-108.14586,341.19,0.5,0.49,2025-06-20,0830,N,VIIRS,n,2.0NRT,294.18,25.54,N,POINT (-108.14586 32.91834)
32.91881,-108.15098,352.07,0.5,0.49,2025-06-20,0830,N,VIIRS,n,2.0NRT,315.07,25.54,N,POINT (-108.15098 32.91881)
32.91928,-108.15614,334.46,0.5,0.49,2025-06-20,0830,N,VIIRS,n,2.0NRT,289.72,23.72,N,POINT (-108.15614 32.91928)
32.92336,-108.15063,337.0,0.5,0.49,2025-06-20,0830,N,VIIRS,n,2.0NRT,291.33,6.43,N,POINT (-108.15063 32.92336)
32.92386,-108.15604,367.0,0.5,0.49,2025-06-20,0830,N,VIIRS,h,2.0NRT,292.55,25.49,N,POINT (-108.15604 32.92386)
32.92847,-108.15635,351.0,0.5,0.49,2025-06-20,0830,N,VIIRS,n,2.0NRT,309.0,25.49,N,POINT (-108.15635 32.92847)
32.21447,-101.86076,330.28,0.39,0.37,2025-06-20,0830,N,VIIRS,n,2.0NRT,298.09,1.68,N,POINT (-101.86076 32.21447)
33.02278,-108.17628,345.05,0.5,0.49,2025-06-20,0830,N,VIIRS,n,2.0NRT,297.42,10.06,N,POINT (-108.17628 33.02278)
33.02328,-108.18189,333.11,0.5,0.49,2025-06-20,0830,N,VIIRS,n,2.0NRT,294.7,10.06,N,POINT (-108.18189 33.02328)
32.31533,-102.07108,330.67,0.4,0.37,2025-06-20,0830,N,VIIRS,n,2.0NRT,296.1,2.64,N,POINT (-102.07108 32.31533)
32.32751,-101.8223,332.62,0.39,0.37,2025-06-20,0830,N,VIIRS,n,2.0NRT,296.64,4.34,N,POINT (-101.8223 32.32751)
37.3852,-113.50216,331.5,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,291.97,5.91,N,POINT (-113.50216 37.3852)
37.37879,-113.50164,367.0,0.55,0.68,2025-06-20,0830,N,VIIRS,h,2.0NRT,297.69,30.52,N,POINT (-113.50164 37.37879)
37.37857,-113.49517,355.81,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,315.06,22.52,N,POINT (-113.49517 37.37857)
37.37234,-113.5001,367.0,0.55,0.68,2025-06-20,0830,N,VIIRS,h,2.0NRT,308.99,30.52,N,POINT (-113.5001 37.37234)
37.37211,-113.49298,354.01,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,312.78,22.52,N,POINT (-113.49298 37.37211)
37.36629,-113.51066,344.56,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,294.21,8.89,N,POINT (-113.51066 37.36629)
37.36609,-113.50445,340.45,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,293.57,19.54,N,POINT (-113.50445 37.36609)
37.36583,-113.49651,367.0,0.55,0.68,2025-06-20,0830,N,VIIRS,h,2.0NRT,300.12,19.54,N,POINT (-113.49651 37.36583)
37.3538,-113.52026,335.52,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,291.31,15.87,N,POINT (-113.52026 37.3538)
37.35365,-113.51536,348.53,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,296.87,15.87,N,POINT (-113.51536 37.35365)
37.35347,-113.50982,367.0,0.55,0.68,2025-06-20,0830,N,VIIRS,h,2.0NRT,299.58,10.52,N,POINT (-113.50982 37.35347)
37.34737,-113.51937,367.0,0.55,0.68,2025-06-20,0830,N,VIIRS,h,2.0NRT,295.72,15.87,N,POINT (-113.51937 37.34737)
37.3472,-113.51398,367.0,0.55,0.68,2025-06-20,0830,N,VIIRS,h,2.0NRT,299.5,15.87,N,POINT (-113.51398 37.3472)
37.34699,-113.50721,335.59,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,288.31,10.52,N,POINT (-113.50721 37.34699)
37.34099,-113.52017,356.3,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,290.91,19.24,N,POINT (-113.52017 37.34099)
37.34079,-113.51349,356.14,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,291.24,19.24,N,POINT (-113.51349 37.34079)
37.35225,-113.51977,347.86,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,293.58,17.2,N,POINT (-113.51977 37.35225)
37.35207,-113.51482,353.41,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,297.87,18.65,N,POINT (-113.51482 37.35207)
37.35186,-113.50896,367.0,0.55,0.68,2025-06-20,0830,N,VIIRS,h,2.0NRT,297.53,18.65,N,POINT (-113.50896 37.35186)
37.34582,-113.51901,367.0,0.55,0.68,2025-06-20,0830,N,VIIRS,h,2.0NRT,297.17,17.2,N,POINT (-113.51901 37.34582)
37.34562,-113.51344,367.0,0.55,0.68,2025-06-20,0830,N,VIIRS,h,2.0NRT,301.8,18.65,N,POINT (-113.51344 37.34562)
37.33947,-113.52023,340.59,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,287.21,12.75,N,POINT (-113.52023 37.33947)
37.33921,-113.51324,338.19,0.55,0.68,2025-06-20,0830,N,VIIRS,n,2.0NRT,286.57,8.29,N,POINT (-113.51324 37.33921)
37.57548,-112.39214,332.1,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,291.92,4.83,N,POINT (-112.39214 37.57548)
37.58126,-112.38582,332.05,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,290.07,4.83,N,POINT (-112.38582 37.58126)
37.58155,-112.39265,334.49,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,292.02,4.83,N,POINT (-112.39265 37.58155)
37.5864,-112.36489,338.44,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,289.45,5.27,N,POINT (-112.36489 37.5864)
37.58665,-112.37073,332.08,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,290.35,6.84,N,POINT (-112.37073 37.58665)
37.59245,-112.36504,338.53,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,290.62,5.27,N,POINT (-112.36504 37.59245)
37.59303,-112.37799,344.42,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,290.67,6.84,N,POINT (-112.37799 37.59303)
37.59335,-112.38533,341.58,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,293.89,8.14,N,POINT (-112.38533 37.59335)
37.59851,-112.36524,357.38,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,295.38,18.56,N,POINT (-112.36524 37.59851)
37.5988,-112.37173,355.44,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,311.68,52.84,N,POINT (-112.37173 37.5988)
37.59911,-112.37868,367.0,0.48,0.65,2025-06-20,0830,N,VIIRS,h,2.0NRT,300.44,52.84,N,POINT (-112.37868 37.59911)
37.60429,-112.35924,353.35,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,295.55,18.56,N,POINT (-112.35924 37.60429)
37.60456,-112.36523,367.0,0.48,0.65,2025-06-20,0830,N,VIIRS,h,2.0NRT,300.8,18.56,N,POINT (-112.36523 37.60456)
37.60487,-112.37215,367.0,0.48,0.65,2025-06-20,0830,N,VIIRS,h,2.0NRT,297.67,52.84,N,POINT (-112.37215 37.60487)
37.58216,-112.38647,331.43,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,289.63,4.08,N,POINT (-112.38647 37.58216)
37.58742,-112.36539,342.45,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,290.23,3.97,N,POINT (-112.36539 37.58742)
37.59348,-112.36565,340.5,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,291.52,38.03,N,POINT (-112.36565 37.59348)
37.59371,-112.37176,367.0,0.48,0.65,2025-06-20,0830,N,VIIRS,h,2.0NRT,289.29,38.03,N,POINT (-112.37176 37.59371)
37.59398,-112.37879,367.0,0.48,0.65,2025-06-20,0830,N,VIIRS,h,2.0NRT,291.9,29.72,N,POINT (-112.37879 37.59398)
37.59426,-112.38611,339.79,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,293.43,29.72,N,POINT (-112.38611 37.59426)
37.59929,-112.3597,330.66,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,288.34,4.67,N,POINT (-112.3597 37.59929)
37.59953,-112.36583,349.85,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,299.77,38.03,N,POINT (-112.36583 37.59953)
37.59979,-112.37245,356.14,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,318.02,38.03,N,POINT (-112.37245 37.59979)
37.60006,-112.37944,367.0,0.48,0.65,2025-06-20,0830,N,VIIRS,h,2.0NRT,300.34,29.72,N,POINT (-112.37944 37.60006)
37.60534,-112.35964,346.08,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,293.8,9.89,N,POINT (-112.35964 37.60534)
37.60558,-112.3657,354.64,0.48,0.65,2025-06-20,0830,N,VIIRS,n,2.0NRT,294.71,9.49,N,POINT (-112.3657 37.60558)
31.94535,-103.58305,335.5,0.44,0.38,2025-06-20,0830,N,VIIRS,n,2.0NRT,296.4,3.84,N,POINT (-103.58305 31.94535)
32.90394,-108.14433,339.1,0.5,0.49,2025-06-20,0830,N,VIIRS,n,2.0NRT,294.05,8.23,N,POINT (-108.14433 32.90394)
32.90443,-108.14943,338.53,0.5,0.49,2025-06-20,0830,N,VIIRS,n,2.0NRT,292.14,8.23,N,POINT (-108.14943 32.90443)
32.90483,-108.14867,340.54,0.5,0.49,2025-06-20,0830,N,VIIRS,n,2.0NRT,295.53,11.37,N,POINT (-108.14867 32.90483)
32.18766,-102.00841,332.78,0.4,0.37,2025-06-20,0830,N,VIIRS,n,2.0NRT,295.31,3.92,N,POINT (-102.00841 32.18766)
32.90935,-108.14786,367.0,0.5,0.49,2025-06-20,0830,N,VIIRS,h,2.0NRT,295.31,11.37,N,POINT (-108.14786 32.90935)
32.19102,-102.00773,335.58,0.4,0.37,2025-06-20,0830,N,VIIRS,n,2.0NRT,298.1,7.42,N,POINT (-102.00773 32.19102)
32.91335,-108.14146,338.26,0.5,0.49,2025-06-20,0830,N,VIIRS,n,2.0NRT,294.58,6.51,N,POINT (-108.14146 32.91335)
32.91385,-108.14693,352.47,0.5,0.49,2025-06-20,0830,N,VIIRS,n,2.0NRT,305.16,25.54,N,POINT (-108.14693 32.91385)
32.91432,-108.15201,340.76,0.5,0.49,2025-06-20,0830,N,VIIRS,n,2.0NRT,293.06,25.54,N,POINT (-108.15201 32.91432)
29.57803,-98.03136,331.5,0.44,0.39,2025-06-20,0833,N,VIIRS,n,2.0NRT,296.24,3.1,N,POINT (-98.03136 29.57803)
29.89329,-93.96891,335.28,0.46,0.47,2025-06-20,0833,N,VIIRS,n,2.0NRT,294.91,5.57,N,POINT (-93.96891 29.89329)
29.7585,-93.87225,340.2,0.47,0.48,2025-06-20,0833,N,VIIRS,n,2.0NRT,294.56,10.35,N,POINT (-93.87225 29.7585)
29.75954,-93.87707,343.8,0.47,0.48,2025-06-20,0833,N,VIIRS,n,2.0NRT,295.53,10.35,N,POINT (-93.87707 29.75954)
29.76386,-93.87582,345.14,0.47,0.48,2025-06-20,0833,N,VIIRS,n,2.0NRT,297.17,14.17,N,POINT (-93.87582 29.76386)
48.39662,-102.90957,333.31,0.49,0.65,2025-06-20,1006,N,VIIRS,n,2.0NRT,282.77,2.73,N,POINT (-102.90957 48.39662)
42.91253,-110.53331,336.53,0.33,0.55,2025-06-20,1009,N,VIIRS,n,2.0NRT,289.59,4.56,N,POINT (-110.53331 42.91253)
48.12035,-120.71626,332.29,0.38,0.36,2025-06-20,1009,N,VIIRS,n,2.0NRT,274.99,2.33,N,POINT (-120.71626 48.12035)
48.11123,-120.74623,343.91,0.38,0.36,2025-06-20,1009,N,VIIRS,n,2.0NRT,279.69,7.46,N,POINT (-120.74623 48.11123)
48.10796,-120.74738,344.92,0.38,0.36,2025-06-20,1009,N,VIIRS,n,2.0NRT,278.29,7.46,N,POINT (-120.74738 48.10796)
48.0836,-120.72365,348.46,0.38,0.36,2025-06-20,1009,N,VIIRS,n,2.0NRT,284.5,2.59,N,POINT (-120.72365 48.0836)
48.08034,-120.72475,345.62,0.38,0.36,2025-06-20,1009,N,VIIRS,n,2.0NRT,282.3,22.62,N,POINT (-120.72475 48.08034)
48.07954,-120.7197,340.85,0.38,0.36,2025-06-20,1009,N,VIIRS,n,2.0NRT,289.66,22.62,N,POINT (-120.7197 48.07954)
42.91714,-110.53004,367.0,0.33,0.55,2025-06-20,1009,N,VIIRS,h,2.0NRT,294.11,4.71,N,POINT (-110.53004 42.91714)
42.91527,-110.5232,331.22,0.33,0.55,2025-06-20,1009,N,VIIRS,n,2.0NRT,289.91,2.18,N,POINT (-110.5232 42.91527)
42.9115,-110.52953,347.42,0.33,0.55,2025-06-20,1009,N,VIIRS,n,2.0NRT,290.89,4.56,N,POINT (-110.52953 42.9115)
42.90654,-110.53159,347.04,0.33,0.55,2025-06-20,1009,N,VIIRS,n,2.0NRT,287.8,4.56,N,POINT (-110.53159 42.90654)
42.90967,-110.5325,348.79,0.33,0.55,2025-06-20,1009,N,VIIRS,n,2.0NRT,288.2,5.46,N,POINT (-110.5325 42.90967)
42.90865,-110.52867,339.43,0.33,0.55,2025-06-20,1009,N,VIIRS,n,2.0NRT,289.5,5.46,N,POINT (-110.52867 42.90865)
42.68448,-111.59271,342.57,0.6,0.53,2025-06-20,1009,N,VIIRS,n,2.0NRT,288.71,10.16,N,POINT (-111.59271 42.68448)
37.3416,-113.51271,338.33,0.33,0.55,2025-06-20,1011,N,VIIRS,n,2.0NRT,288.96,3.37,N,POINT (-113.51271 37.3416)
37.34256,-113.51646,331.58,0.33,0.55,2025-06-20,1011,N,VIIRS,n,2.0NRT,289.09,3.37,N,POINT (-113.51646 37.34256)
37.34731,-113.51387,334.47,0.33,0.55,2025-06-20,1011,N,VIIRS,n,2.0NRT,292.59,4.51,N,POINT (-113.51387 37.34731)
37.35105,-113.50735,350.1,0.33,0.55,2025-06-20,1011,N,VIIRS,n,2.0NRT,289.95,4.51,N,POINT (-113.50735 37.35105)
37.3519,-113.51069,367.0,0.33,0.55,2025-06-20,1011,N,VIIRS,h,2.0NRT,293.1,4.51,N,POINT (-113.51069 37.3519)
37.35285,-113.51443,331.42,0.33,0.55,2025-06-20,1011,N,VIIRS,n,2.0NRT,289.85,4.63,N,POINT (-113.51443 37.35285)
37.35476,-113.50068,334.26,0.33,0.55,2025-06-20,1011,N,VIIRS,n,2.0NRT,287.48,8.34,N,POINT (-113.50068 37.35476)
37.35555,-113.50381,367.0,0.33,0.55,2025-06-20,1011,N,VIIRS,h,2.0NRT,294.5,11.2,N,POINT (-113.50381 37.35555)
37.3572,-113.51028,351.29,0.33,0.55,2025-06-20,1011,N,VIIRS,n,2.0NRT,293.56,4.76,N,POINT (-113.51028 37.3572)
37.36158,-113.50624,347.38,0.33,0.55,2025-06-20,1011,N,VIIRS,n,2.0NRT,293.53,4.76,N,POINT (-113.50624 37.36158)
37.36244,-113.50961,347.93,0.33,0.55,2025-06-20,1011,N,VIIRS,n,2.0NRT,294.24,4.76,N,POINT (-113.50961 37.36244)
